index,auc,accuracy,params,iteration
71,0.794183960687025,0.7942019305772231,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.1, 'alpha': 1, 'lambda': 1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",71
92,0.7941320498895981,0.7898298556942278,"{'eta': 0.05, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 0.5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",92
40,0.7940450981753149,0.78764381825273,"{'eta': 0.12, 'max_depth': 4, 'gamma': 0.3, 'alpha': 1e-05, 'lambda': 0.5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",40
4,0.793996759656874,0.7870144305772231,"{'eta': 0.05, 'max_depth': 5, 'gamma': 0.4, 'alpha': 0.5, 'lambda': 0.01, 'subsample': 0.9, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",4
46,0.7939543013321354,0.7901399180967239,"{'eta': 0.1, 'max_depth': 7, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",46
38,0.7938767047878805,0.7892019305772231,"{'eta': 0.1, 'max_depth': 4, 'gamma': 0.3, 'alpha': 5, 'lambda': 0.01, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",38
30,0.7937686511864916,0.7910788806552261,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.4, 'alpha': 1, 'lambda': 1, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",30
74,0.7936977619273154,0.7882649180967238,"{'eta': 0.07, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",74
16,0.7935158704943596,0.79263748049922,"{'eta': 0.07, 'max_depth': 4, 'gamma': 0.3, 'alpha': 1, 'lambda': 0.5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",16
9,0.793262675508506,0.7923283931357255,"{'eta': 0.12, 'max_depth': 6, 'gamma': 0.1, 'alpha': 10, 'lambda': 1e-05, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",9
28,0.7931529374527129,0.7907644305772231,"{'eta': 0.12, 'max_depth': 6, 'gamma': 0.4, 'alpha': 1e-05, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",28
11,0.7931364882350324,0.7901413806552261,"{'eta': 0.1, 'max_depth': 7, 'gamma': 0.1, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",11
91,0.7928224360919629,0.7879538806552262,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.0, 'alpha': 1e-05, 'lambda': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",91
44,0.7928133932973387,0.7873288806552262,"{'eta': 0.1, 'max_depth': 9, 'gamma': 0.3, 'alpha': 0.5, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",44
80,0.7926349881390585,0.7901389430577224,"{'eta': 0.05, 'max_depth': 8, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",80
88,0.792631422802912,0.7876428432137285,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.3, 'alpha': 1, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",88
82,0.7926259231860274,0.7860793681747269,"{'eta': 0.2, 'max_depth': 7, 'gamma': 0.0, 'alpha': 5, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",82
59,0.7926189171651845,0.7870173556942277,"{'eta': 0.2, 'max_depth': 4, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.9, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",59
51,0.792294468727163,0.7892038806552263,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.1, 'alpha': 0.01, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",51
22,0.792279511882854,0.7945129680187207,"{'eta': 0.14, 'max_depth': 5, 'gamma': 0.4, 'alpha': 0.5, 'lambda': 1, 'subsample': 0.5, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",22
83,0.7919662155327295,0.788579368174727,"{'eta': 0.1, 'max_depth': 8, 'gamma': 0.2, 'alpha': 1, 'lambda': 1, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",83
29,0.7919643160348885,0.7885803432137286,"{'eta': 0.01, 'max_depth': 9, 'gamma': 0.1, 'alpha': 5, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",29
5,0.7917442096725589,0.7863928432137286,"{'eta': 0.2, 'max_depth': 6, 'gamma': 0.3, 'alpha': 1e-05, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",5
72,0.79156643327178,0.79169998049922,"{'eta': 0.2, 'max_depth': 8, 'gamma': 0.1, 'alpha': 5, 'lambda': 0.5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",72
48,0.7912340605549429,0.7888899180967239,"{'eta': 0.14, 'max_depth': 5, 'gamma': 0.2, 'alpha': 10, 'lambda': 10, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",48
84,0.7909872856146526,0.7829548556942278,"{'eta': 0.1, 'max_depth': 8, 'gamma': 0.2, 'alpha': 0.5, 'lambda': 1, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",84
50,0.7908671930246116,0.7870168681747269,"{'eta': 0.07, 'max_depth': 4, 'gamma': 0.4, 'alpha': 0.1, 'lambda': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",50
37,0.7907078267223916,0.7829568057722309,"{'eta': 0.05, 'max_depth': 4, 'gamma': 0.2, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",37
57,0.7906676848098746,0.7851428432137284,"{'eta': 0.14, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",57
86,0.7905313992170491,0.7879509555382216,"{'eta': 0.12, 'max_depth': 3, 'gamma': 0.0, 'alpha': 1e-05, 'lambda': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",86
41,0.7903386543964096,0.7907654056162247,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.0, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",41
